기간,지역,원자력,유연탄,무연탄,유류,LNG,양수,연료전지,석탄가스화,태양광,풍력,수력,해양,바이오,폐기물,기타,합계
2021-09-01,전남,5900.0,1481.1,0.0,21.68999999999999,2378.9,0.0,50.08,0.0,3818.501649999919,345.975,39.971,1.0,1.925,0.0,24.008,14063.150649999918
2021-09-01,경북,10000.0,156.1,0.0,18.5,361.6,1400.0,5.878,0.0,2251.0702659998897,421.16,179.96099999999998,0.0,3.5,0.0,38.935,14836.704265999892
2021-09-01,경남,0.0,7160.0,0.0,27.15,0.0,1300.0,2.715,0.0,1153.2346440000033,48.586,145.469,0.0,14.535,0.0,4.183,9855.872644000005
2021-09-01,제주,0.0,0.0,0.0,233.135,333.734,0.0,0.0,0.0,498.70662500000014,294.6,0.8164,0.5,357.139,0.0,19.2,1737.831025
2021-09-01,세종,0.0,0.0,0.0,0.0,530.441,0.0,5.28,0.0,55.92957000000003,0.0,2.31,0.0,5.0,0.0,3.25,602.21057
2021-08-01,서울,0.0,0.0,0.0,0.0,802.346,0.0,67.8,0.0,40.86392500000004,0.0,0.316,0.0,6.865,0.0,27.950000000000003,946.140925
2021-08-01,부산,4550.0,19.0,0.0,0.0,1845.836,0.0,47.28,0.0,131.24067500000007,0.758,0.01,0.0,6.69,0.0,33.9,6634.714675
2021-08-01,대구,0.0,72.9,0.0,43.5,370.7000000000001,0.0,1.407,0.0,99.43878000000008,0.0,3.56,0.0,4.5,0.0,9.9,605.9057800000002
2021-08-01,인천,0.0,5080.0,0.0,36.22999999999999,8576.747,0.0,213.72000000000003,0.0,91.46677,49.0,12.599,0.0,78.23,0.0,33.28,14171.27277
2021-08-01,광주,0.0,0.0,0.0,0.0,115.246,0.0,0.0,0.0,210.658971,0.0,1.83,0.0,2.12,0.0,4.36,334.214971
2021-08-01,대전,0.0,0.0,0.0,0.0,48.3,0.0,1.005,0.0,37.00693000000002,0.0,0.0,0.0,0.099,0.0,88.0,174.41093000000004
2021-08-01,울산,2800.0,0.0,0.0,1200.0,2514.7,0.0,9.938,0.0,69.32094500000001,1.65,0.3,0.0,0.0,0.0,21.9,6617.808945
2021-08-01,경기,0.0,253.355,0.0,43.650000000000006,17580.167,400.0,199.91,0.0,1049.3934550000138,5.326,276.11800000000005,254.0,59.703,0.0,59.06399999999999,20180.686455000014
2021-08-01,강원,0.0,3234.0,400.0,0.0,1279.2,1000.0,15.096,0.0,1321.0437330000375,459.4680000000001,520.0949999999999,0.0,358.51500000000004,0.0,13.39,8600.807733000036
2021-08-01,충북,0.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,929.7483960000102,0.0,514.004,0.0,2.54,0.0,49.907,1554.4993960000102
2021-08-01,충남,0.0,18246.058,0.0,469.87,3713.45,0.0,63.92,346.33,2226.9373599999294,2.02,39.925,0.0,349.13,0.0,9.28,25466.92035999993
2021-08-01,전북,0.0,695.3689999999999,0.0,7.000000000000001,718.4000000000001,600.0,7.005,0.0,3081.761305000112,79.5,80.857,0.0,69.703,0.0,74.695,5414.290305000111
2021-08-01,전남,5900.0,1481.1,0.0,21.68999999999999,2378.9,0.0,50.08,0.0,3770.1325299998616,327.975,39.746,1.0,1.925,0.0,24.008,13996.556529999862
2021-08-01,경북,10000.0,156.1,0.0,18.5,361.6,1400.0,5.878,0.0,2193.572055999876,421.16,179.96099999999998,0.0,3.5,0.0,38.935,14779.206055999875
2021-08-01,경남,0.0,7160.0,0.0,27.15,0.0,1300.0,2.715,0.0,1135.216340000006,48.586,146.469,0.0,14.535,0.0,4.183,9838.854340000007
2021-08-01,제주,0.0,0.0,0.0,233.135,333.734,0.0,0.0,0.0,496.7961950000002,294.6,0.8164,0.5,357.139,0.0,19.2,1735.920595
2021-08-01,세종,0.0,0.0,0.0,0.0,530.441,0.0,5.28,0.0,51.20196,0.0,2.31,0.0,5.0,0.0,3.25,597.48296
2021-07-01,서울,0.0,0.0,0.0,0.0,802.346,0.0,67.8,0.0,40.77680000000004,0.0,0.316,0.0,6.865,0.0,27.950000000000003,946.0538
2021-07-01,부산,4550.0,19.0,0.0,0.0,1845.836,0.0,47.28,0.0,131.24067500000007,0.758,0.01,0.0,6.69,0.0,33.9,6634.714675
2021-07-01,대구,0.0,72.9,0.0,43.5,370.7000000000001,0.0,1.407,0.0,98.98404000000008,0.0,3.56,0.0,4.5,0.0,9.9,605.4510400000001
2021-07-01,인천,0.0,5080.0,0.0,36.22999999999999,8576.747,0.0,213.72000000000003,0.0,92.20676999999998,49.0,12.599,0.0,78.23,0.0,33.28,14172.01277
2021-07-01,광주,0.0,0.0,0.0,0.0,115.246,0.0,0.0,0.0,204.868761,0.0,1.83,0.0,2.12,0.0,4.36,328.424761
2021-07-01,대전,0.0,0.0,0.0,0.0,48.3,0.0,0.9,0.0,35.500810000000016,0.0,0.0,0.0,0.099,0.0,88.0,172.79981000000004
2021-07-01,울산,2800.0,0.0,0.0,1200.0,2514.7,0.0,9.938,0.0,68.40685500000001,1.65,0.3,0.0,0.0,0.0,21.9,6616.894855
2021-07-01,경기,0.0,253.355,0.0,43.650000000000006,17580.167,400.0,199.91,0.0,1037.8591250000134,5.326,276.11800000000005,254.0,59.204,0.0,59.06399999999999,20168.65312500001
2021-07-01,강원,0.0,3234.0,400.0,0.0,1279.2,1000.0,15.096,0.0,1306.5232580000354,461.4680000000001,520.0949999999999,0.0,358.51500000000004,0.0,13.39,8588.287258000035
2021-07-01,충북,0.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,915.8482610000088,0.0,514.004,0.0,2.54,0.0,49.907,1540.5992610000087
2021-07-01,충남,0.0,18246.058,0.0,469.87,3713.45,0.0,63.92,346.33,2195.096349999937,2.0,40.415,0.0,348.33,0.0,9.28,25434.749349999936
2021-07-01,전북,0.0,695.3689999999999,0.0,7.000000000000001,718.4000000000001,600.0,6.06,0.0,3025.4050750000824,79.5,80.03699999999999,0.0,69.703,0.0,74.695,5356.169075000082
2021-07-01,전남,5900.0,1481.1,0.0,21.68999999999999,2378.9,0.0,35.08,0.0,3692.641999999853,327.975,39.746,1.0,3.509,0.0,23.01,13904.651999999853
2021-07-01,경북,10000.0,156.1,0.0,18.5,361.6,1400.0,5.878,0.0,2143.5742009998858,421.16,179.96099999999998,0.0,3.5,0.0,38.935,14729.208200999889
2021-07-01,경남,0.0,7160.0,0.0,27.15,0.0,1300.0,2.715,0.0,1122.529710000006,48.586,146.469,0.0,14.535,0.0,4.183,9826.167710000003
2021-07-01,제주,0.0,0.0,0.0,233.135,333.734,0.0,0.0,0.0,482.3370350000002,294.6,0.8164,0.5,357.139,0.0,19.2,1721.461435
2021-07-01,세종,0.0,0.0,0.0,0.0,530.441,0.0,5.28,0.0,48.96926,0.0,2.31,0.0,5.0,0.0,3.25,595.25026
2021-06-01,서울,0.0,0.0,0.0,0.0,802.346,0.0,67.8,0.0,40.62380000000003,0.0,0.316,0.0,6.865,0.0,27.950000000000003,945.9008
2021-06-01,부산,4550.0,19.0,0.0,0.0,1845.836,0.0,47.28,0.0,129.92285500000008,0.758,0.01,0.0,6.69,0.0,33.9,6633.396855
2021-06-01,대구,0.0,72.9,0.0,43.5,370.7000000000001,0.0,1.407,0.0,96.51620000000008,0.0,3.56,0.0,4.5,0.0,9.9,602.9832000000001
2021-06-01,인천,0.0,5080.0,0.0,36.22999999999999,8576.747,0.0,213.72000000000003,0.0,92.20676999999998,49.0,12.599,0.0,78.23,0.0,33.28,14172.01277
2021-06-01,광주,0.0,0.0,0.0,0.0,115.246,0.0,0.0,0.0,202.16524100000004,0.0,1.83,0.0,2.12,0.0,4.36,325.721241
2021-06-01,대전,0.0,0.0,0.0,0.0,48.3,0.0,0.9,0.0,34.88581000000001,0.0,0.0,0.0,0.099,0.0,88.0,172.18481000000003
2021-06-01,울산,2800.0,0.0,0.0,1200.0,2514.7,0.0,9.938,0.0,67.41878500000001,1.65,0.3,0.0,0.0,0.0,21.9,6615.906784999999
2021-06-01,경기,0.0,253.355,0.0,43.650000000000006,17580.167,400.0,199.91,0.0,1008.1707350000116,5.326,276.11800000000005,254.0,59.204,0.0,59.06399999999999,20138.96473500001
2021-06-01,강원,0.0,3234.0,400.0,0.0,1279.2,1000.0,15.096,0.0,1263.089605000031,461.4680000000001,520.0949999999999,0.0,358.51500000000004,0.0,13.39,8544.853605000031
2021-06-01,충북,0.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,883.2544810000059,0.0,514.004,0.0,2.54,0.0,49.907,1508.0054810000056
2021-06-01,충남,0.0,17228.058,0.0,469.87,3713.45,0.0,63.92,346.33,2131.198209999948,2.0,40.415,0.0,348.33,0.0,9.28,24352.85120999995
2021-06-01,전북,0.0,695.3689999999999,0.0,7.000000000000001,718.4000000000001,600.0,6.06,0.0,2948.3752350000595,79.5,80.03699999999999,0.0,69.703,0.0,74.695,5279.139235000059
2021-06-01,전남,5900.0,1481.1,0.0,21.68999999999999,2378.9,0.0,35.08,0.0,3604.523369999862,327.975,39.746,1.0,3.509,0.0,23.01,13816.53336999986
2021-06-01,경북,10000.0,156.1,0.0,18.5,361.6,1400.0,5.878,0.0,2073.450635999909,421.16,179.96099999999998,0.0,3.5,0.0,38.935,14659.084635999912
2021-06-01,경남,0.0,7160.0,0.0,27.15,0.0,1300.0,2.715,0.0,955.9582250000014,48.586,146.469,0.0,13.935,0.0,4.65,9659.463225
2021-06-01,제주,0.0,0.0,0.0,233.135,333.734,0.0,0.0,0.0,438.1730850000007,294.6,0.8164,0.5,357.139,0.0,19.2,1677.2974850000005
2021-06-01,세종,0.0,0.0,0.0,0.0,530.441,0.0,5.28,0.0,48.52626,0.0,2.31,0.0,5.0,0.0,3.25,594.80726
2021-05-01,서울,0.0,0.0,0.0,0.0,802.346,0.0,67.8,0.0,40.51980000000003,0.0,0.316,0.0,6.865,0.0,27.950000000000003,945.7968
2021-05-01,부산,4550.0,19.0,0.0,0.0,1845.836,0.0,47.28,0.0,125.83385500000009,0.758,0.01,0.0,6.69,0.0,33.9,6629.307855
2021-05-01,대구,0.0,72.9,0.0,43.5,370.7000000000001,0.0,1.407,0.0,92.16324000000009,0.0,3.56,0.0,4.5,0.0,9.9,598.6302400000002
2021-05-01,인천,0.0,5080.0,0.0,36.22999999999999,8576.747,0.0,197.44000000000003,0.0,90.96956999999998,49.0,12.599,0.0,78.23,0.0,33.28,14154.49557
2021-05-01,광주,0.0,0.0,0.0,0.0,115.246,0.0,0.0,0.0,199.02918099999997,0.0,1.83,0.0,2.12,0.0,4.36,322.5851809999999
2021-05-01,대전,0.0,0.0,0.0,0.0,48.3,0.0,0.9,0.0,33.77233000000001,0.0,0.0,0.0,0.099,0.0,88.0,171.07133000000005
2021-05-01,울산,2800.0,0.0,0.0,1200.0,2514.7,0.0,9.938,0.0,66.45078500000002,1.65,0.3,0.0,0.0,0.0,21.9,6614.938784999999
2021-05-01,경기,0.0,253.355,0.0,43.650000000000006,17580.167,400.0,199.91,0.0,986.3940450000114,5.326,276.11800000000005,254.0,59.204,0.0,59.06399999999999,20117.18804500001
2021-05-01,강원,0.0,3234.0,400.0,0.0,1279.2,1000.0,15.096,0.0,1257.4786070000323,461.5480000000001,520.0149999999999,0.0,358.51500000000004,0.0,13.39,8539.242607000033
2021-05-01,충북,0.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,872.8663560000041,0.0,514.004,0.0,2.54,0.0,49.907,1497.617356000004
2021-05-01,충남,0.0,17228.058,0.0,469.87,3713.45,0.0,63.92,346.33,2109.644809999953,2.0,32.829,0.0,348.33,0.0,9.28,24323.711809999957
2021-05-01,전북,0.0,695.3689999999999,0.0,7.000000000000001,718.4000000000001,600.0,6.06,0.0,2890.750810000043,79.5,80.03699999999999,0.0,69.703,0.0,74.695,5221.514810000042
2021-05-01,전남,5900.0,1481.1,0.0,21.68999999999999,2378.9,0.0,35.08,0.0,3548.6327799998626,327.975,39.471,1.0,2.511,0.0,23.01,13759.369779999864
2021-05-01,경북,10000.0,156.1,0.0,18.5,361.6,1400.0,5.878,0.0,2018.3215559999176,421.16,179.96499999999995,0.0,3.5,0.0,38.935,14603.959555999918
2021-05-01,경남,0.0,7160.0,0.0,27.15,0.0,1300.0,2.715,0.0,1081.1650950000032,48.586,146.469,0.0,14.385000000000002,0.0,4.583,9785.053095000005
2021-05-01,제주,0.0,0.0,0.0,233.135,333.734,0.0,0.0,0.0,466.13453,294.6994,0.8164,0.5,357.139,0.0,19.2,1705.3583299999998
2021-05-01,세종,0.0,0.0,0.0,0.0,530.441,0.0,5.28,0.0,47.28326,0.0,2.31,0.0,5.0,0.0,3.25,593.5642600000001
2021-04-01,서울,0.0,0.0,0.0,0.0,802.346,0.0,67.8,0.0,41.024620000000034,0.0,0.316,0.0,6.865,0.0,27.950000000000003,946.30162
2021-04-01,부산,4550.0,19.0,0.0,0.0,1845.836,0.0,47.28,0.0,125.83385500000009,0.758,0.01,0.0,6.69,0.0,33.9,6629.307855
2021-04-01,대구,0.0,72.9,0.0,43.5,370.7000000000001,0.0,1.407,0.0,88.97508000000009,0.0,3.56,0.0,4.5,0.0,9.9,595.4420800000001
2021-04-01,인천,0.0,5080.0,0.0,36.22999999999999,8576.747,0.0,197.44000000000003,0.0,90.96956999999998,49.0,12.599,0.0,78.23,0.0,33.28,14154.49557
2021-04-01,광주,0.0,0.0,0.0,0.0,115.246,0.0,0.0,0.0,199.02918099999997,0.0,1.83,0.0,2.12,0.0,4.36,322.5851809999999
2021-04-01,대전,0.0,0.0,0.0,0.0,48.3,0.0,0.9,0.0,33.79033000000001,0.0,0.0,0.0,0.099,0.0,88.0,171.08933000000002
2021-04-01,울산,2800.0,0.0,0.0,1200.0,2514.7,0.0,9.938,0.0,65.43758500000003,1.65,0.3,0.0,0.0,0.0,21.9,6613.925585
2021-04-01,경기,0.0,246.9,0.0,43.650000000000006,17580.167,400.0,199.91,0.0,986.8709650000114,5.326,276.11800000000005,254.0,59.204,0.0,59.06399999999999,20111.20996500001
2021-04-01,강원,0.0,3234.0,400.0,0.0,1279.2,1000.0,15.096,0.0,1257.9613070000328,461.5480000000001,520.0149999999999,0.0,358.51500000000004,0.0,13.39,8539.725307000032
2021-04-01,충북,0.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,869.646006000004,0.0,514.004,0.0,2.54,0.0,49.907,1494.3970060000038
2021-04-01,충남,0.0,17228.058,0.0,469.87,3713.45,0.0,63.92,346.33,2107.7814199999525,2.0,32.829,0.0,348.33,0.0,9.28,24321.84841999995
2021-04-01,전북,0.0,695.3689999999999,0.0,7.000000000000001,718.4000000000001,600.0,6.06,0.0,2889.913870000043,79.5,80.03699999999999,0.0,69.703,0.0,74.695,5220.677870000043
2021-04-01,전남,5900.0,1481.1,0.0,21.68999999999999,2378.9,0.0,35.08,0.0,3545.465779999862,327.975,39.471,1.0,2.511,0.0,23.01,13756.20277999986
2021-04-01,경북,10000.0,156.1,0.0,18.5,361.6,1400.0,5.878,0.0,2008.7294559999175,421.16,179.96499999999995,0.0,3.5,0.0,38.935,14594.367455999918
2021-04-01,경남,0.0,6120.0,0.0,27.15,0.0,1300.0,2.715,0.0,1073.9480850000032,48.586,141.469,0.0,14.926000000000002,0.0,4.583,8733.377085000004
2021-04-01,제주,0.0,0.0,0.0,233.135,333.734,0.0,0.0,0.0,464.2224,294.6994,0.8164,0.5,357.139,0.0,19.2,1703.4462
2021-04-01,세종,0.0,0.0,0.0,0.0,530.441,0.0,5.28,0.0,47.28326,0.0,2.31,0.0,5.0,0.0,3.25,593.5642600000001
2021-03-01,서울,0.0,0.0,0.0,0.0,802.346,0.0,67.8,0.0,40.94662000000003,0.0,0.316,0.0,6.865,0.0,27.950000000000003,946.22362
2021-03-01,부산,4550.0,19.0,0.0,0.0,1845.836,0.0,47.28,0.0,117.49095000000008,0.758,0.01,0.0,6.69,0.0,33.9,6620.9649500000005
2021-03-01,대구,0.0,72.9,0.0,43.5,370.7000000000001,0.0,1.197,0.0,85.34694000000007,0.0,3.56,0.0,4.5,0.0,9.9,591.6039400000001
2021-03-01,인천,0.0,5080.0,0.0,36.22999999999999,8576.747,0.0,197.44000000000003,0.0,90.90256999999998,49.0,12.599,0.0,78.23,0.0,33.28,14154.428569999998
2021-03-01,광주,0.0,0.0,0.0,0.0,115.246,0.0,0.0,0.0,196.171181,0.0,1.83,0.0,2.12,0.0,4.36,319.727181
2021-03-01,대전,0.0,0.0,0.0,0.0,48.3,0.0,0.9,0.0,33.79033000000001,0.0,0.0,0.0,0.099,0.0,88.0,171.08933000000002
2021-03-01,울산,2800.0,0.0,0.0,1200.0,2514.7,0.0,9.938,0.0,64.62658500000003,1.65,0.3,0.0,0.0,0.0,21.9,6613.114585
2021-03-01,경기,0.0,253.355,0.0,43.650000000000006,17580.167,400.0,199.91,0.0,974.1634150000104,5.326,276.11800000000005,254.0,59.204,0.0,59.06399999999999,20104.957415000008
2021-03-01,강원,0.0,3234.0,400.0,0.0,1279.2,1000.0,15.096,0.0,1238.9688370000324,461.5480000000001,520.0149999999999,0.0,358.51500000000004,0.0,13.39,8520.732837000032
2021-03-01,충북,0.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,857.0509410000028,0.0,514.004,0.0,2.54,0.0,49.907,1481.801941000003
2021-03-01,충남,0.0,17228.058,0.0,469.87,3713.45,0.0,63.92,346.33,2089.236039999955,2.0,32.829,0.0,348.33,0.0,9.28,24303.303039999955
2021-03-01,전북,0.0,695.3689999999999,0.0,7.000000000000001,718.4000000000001,600.0,6.06,0.0,2845.984920000028,79.5,80.03699999999999,0.0,69.703,0.0,74.695,5176.748920000027
2021-03-01,전남,5900.0,1481.1,0.0,21.68999999999999,2378.9,0.0,35.08,0.0,3535.248359999856,327.975,39.471,1.0,2.511,0.0,23.17,13746.145359999857
2021-03-01,경북,10000.0,156.1,0.0,18.5,361.6,1400.0,5.878,0.0,1960.9677259999253,421.16,179.96499999999995,0.0,3.5,0.0,38.935,14546.605725999929
2021-03-01,경남,0.0,7240.0,0.0,27.15,0.0,1300.0,2.715,0.0,1064.7652650000027,48.586,141.469,0.0,14.926000000000002,0.0,4.583,9844.194265000002
2021-03-01,제주,0.0,0.0,0.0,233.135,333.734,0.0,0.0,0.0,453.7378450000001,294.6994,0.8164,0.5,357.139,0.0,19.2,1692.961645
2021-03-01,세종,0.0,0.0,0.0,0.0,530.441,0.0,5.28,0.0,47.18326,0.0,2.31,0.0,5.0,0.0,3.25,593.4642600000001
2021-02-01,서울,0.0,0.0,0.0,0.0,802.346,0.0,67.8,0.0,39.91590000000003,0.0,0.316,0.0,6.865,0.0,27.950000000000003,945.1929
2021-02-01,부산,4550.0,19.0,0.0,0.0,1845.836,0.0,37.6,0.0,112.47993000000008,0.758,0.01,0.0,6.69,0.0,33.9,6606.27393
2021-02-01,대구,0.0,72.9,0.0,43.5,370.7000000000001,0.0,1.197,0.0,83.91735000000007,0.0,3.56,0.0,4.5,0.0,9.9,590.1743500000001
2021-02-01,인천,0.0,5080.0,0.0,36.22999999999999,8576.747,0.0,197.44000000000003,0.0,86.15248999999997,49.0,12.599,0.0,78.23,0.0,33.28,14149.678489999998
2021-02-01,광주,0.0,0.0,0.0,0.0,115.246,0.0,0.0,0.0,191.518401,0.0,1.83,0.0,2.12,0.0,4.36,315.074401
2021-02-01,대전,0.0,0.0,0.0,0.0,48.3,0.0,0.9,0.0,33.07233000000001,0.0,0.0,0.0,0.099,0.0,88.0,170.37133000000003
2021-02-01,울산,2800.0,0.0,0.0,1200.0,2514.7,0.0,9.938,0.0,58.93578500000002,1.65,0.3,0.0,0.0,0.0,21.9,6607.423785
2021-02-01,경기,0.0,246.855,0.0,43.650000000000006,17580.167,400.0,199.91,0.0,932.04056500001,5.326,276.11800000000005,254.0,59.204,0.0,59.06399999999999,20056.33456500001
2021-02-01,강원,0.0,3234.0,400.0,0.0,1279.2,1000.0,15.096,0.0,1193.169657000028,411.9480000000001,520.1429999999999,0.0,358.51500000000004,0.0,13.39,8425.461657000029
2021-02-01,충북,0.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,830.4502910000015,0.0,514.004,0.0,2.54,0.0,49.907,1455.2012910000014
2021-02-01,충남,0.0,17228.058,0.0,469.87,3713.45,0.0,63.92,346.33,2041.3003199999607,2.0,32.829,0.0,348.33,0.0,9.28,24255.36731999996
2021-02-01,전북,0.0,695.3689999999999,0.0,7.000000000000001,718.4000000000001,600.0,6.06,0.0,2764.616845,79.5,80.03699999999999,0.0,69.703,0.0,74.695,5095.380845
2021-02-01,전남,5900.0,1481.1,0.0,21.68999999999999,2378.9,0.0,35.08,0.0,3433.622744999865,327.975,39.471,1.0,4.627,0.0,23.17,13646.635744999863
2021-02-01,경북,10000.0,156.1,0.0,18.5,361.6,1400.0,5.878,0.0,1884.252615999936,421.16,179.96499999999995,0.0,3.5,0.0,38.935,14469.890615999935
2021-02-01,경남,0.0,7240.0,0.0,27.15,0.0,1300.0,2.715,0.0,1028.9509650000018,48.586,141.469,0.0,14.926000000000002,0.0,4.723,9808.519965
2021-02-01,제주,0.0,0.0,0.0,233.135,333.734,0.0,0.0,0.0,426.2606050000004,294.6994,0.8164,0.5,357.139,0.0,19.2,1665.4844050000002
2021-02-01,세종,0.0,0.0,0.0,0.0,530.441,0.0,5.28,0.0,47.03226000000001,0.0,2.31,0.0,5.0,0.0,3.25,593.31326
2021-01-01,서울,0.0,0.0,0.0,0.0,802.346,0.0,67.8,0.0,39.517900000000026,0.0,0.316,0.0,6.865,0.0,27.950000000000003,944.7949
2021-01-01,부산,4550.0,19.0,0.0,0.0,1845.836,0.0,37.6,0.0,112.24793000000008,0.758,0.01,0.0,6.69,0.0,33.9,6606.04193
2021-01-01,대구,0.0,72.9,0.0,43.5,370.7000000000001,0.0,1.197,0.0,82.12656000000007,0.0,3.56,0.0,4.5,0.0,9.9,588.3835600000001
2021-01-01,인천,0.0,5080.0,0.0,36.22999999999999,8576.747,0.0,177.20000000000002,0.0,85.95954999999998,49.0,12.599,0.0,78.23,0.0,33.28,14129.245549999998
2021-01-01,광주,0.0,0.0,0.0,0.0,115.246,0.0,0.0,0.0,190.075841,0.0,1.83,0.0,2.12,0.0,4.36,313.631841
2021-01-01,대전,0.0,0.0,0.0,0.0,48.3,0.0,0.9,0.0,32.76433,0.0,0.0,0.0,0.099,0.0,88.0,170.06333000000004
2021-01-01,울산,2800.0,0.0,0.0,1200.0,2514.7,0.0,9.938,0.0,57.89445500000001,1.65,0.3,0.0,0.0,0.0,21.9,6606.382455
2021-01-01,경기,0.0,246.855,0.0,43.650000000000006,17580.167,400.0,199.81,0.0,904.3222050000064,5.326,276.11800000000005,254.0,59.204,0.0,59.06399999999999,20028.516205000004
2021-01-01,강원,0.0,3234.0,400.0,0.0,1279.2,1000.0,15.096,0.0,1155.3026370000248,411.9480000000001,520.1429999999999,0.0,358.51500000000004,0.0,13.39,8387.594637000026
2021-01-01,충북,0.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,794.3167259999973,0.0,514.004,0.0,2.54,0.0,49.907,1419.0677259999973
2021-01-01,충남,0.0,17228.058,0.0,469.87,3713.45,0.0,63.92,346.33,1950.7330499999985,2.0,32.829,0.0,348.33,0.0,9.28,24164.80005
2021-01-01,전북,0.0,695.3689999999999,0.0,7.000000000000001,718.4000000000001,600.0,6.06,0.0,2642.562364999906,79.5,80.03699999999999,0.0,69.703,0.0,74.695,4973.326364999906
2021-01-01,전남,5900.0,1481.1,0.0,21.68999999999999,2378.9,0.0,35.08,0.0,3371.66719499988,327.975,39.462,1.0,4.627,0.0,23.17,13584.67119499988
2021-01-01,경북,10000.0,156.1,0.0,18.5,361.6,1400.0,5.878,0.0,1774.289970999975,421.16,179.96499999999995,0.0,3.5,0.0,38.935,14359.927970999976
2021-01-01,경남,0.0,7240.0,0.0,27.15,0.0,1300.0,2.715,0.0,991.2352499999976,48.586,141.469,0.0,14.926000000000002,0.0,4.723,9770.804249999996
2021-01-01,제주,0.0,0.0,0.0,233.135,333.734,0.0,0.0,0.0,412.28350500000033,294.6994,0.8164,0.5,357.139,0.0,19.2,1651.5073050000003
2021-01-01,세종,0.0,0.0,0.0,0.0,530.441,0.0,5.28,0.0,46.92626,0.0,2.31,0.0,5.0,0.0,3.25,593.20726
2020-12-01,서울,0.0,0.0,0.0,0.0,802.346,0.0,67.8,0.0,40.87766100000002,0.0,0.316,0.0,6.865,0.0,27.950000000000003,946.154661
2020-12-01,부산,4550.0,19.0,0.0,0.0,1845.836,0.0,37.6,0.0,111.03808600000004,9.758,0.01,0.0,6.69,0.0,33.9,6613.832086
2020-12-01,대구,0.0,72.9,0.0,43.5,370.7000000000001,0.0,1.197,0.0,81.23124800000002,0.0,3.56,0.0,4.5,0.0,9.9,587.488248
2020-12-01,인천,0.0,5080.0,0.0,36.22999999999999,8576.747,0.0,153.44000000000003,0.0,84.71224600000002,49.0,12.599,0.0,78.23,0.0,2.98,14073.938246
2020-12-01,광주,0.0,0.0,0.0,0.0,115.246,0.0,0.0,0.0,190.41799800000013,0.0,1.83,0.0,2.12,0.0,4.36,313.97399800000017
2020-12-01,대전,0.0,0.0,0.0,88.0,48.3,0.0,0.9,0.0,32.764315999999994,0.0,0.0,0.0,0.099,0.0,0.0,170.063316
2020-12-01,울산,2800.0,0.0,0.0,1200.0,2514.7,0.0,9.938,0.0,57.79705200000001,1.65,0.3,0.0,0.0,0.0,18.2,6602.585051999999
2020-12-01,경기,0.0,246.855,0.0,43.650000000000006,17580.167,400.0,199.81,0.0,893.3900910000009,5.326,276.11800000000005,254.0,59.204,0.0,62.06399999999999,20020.584091
2020-12-01,강원,0.0,3234.0,400.0,0.0,1279.2,1000.0,15.096,0.0,1141.974069000023,405.1480000000001,520.1429999999999,0.0,358.51500000000004,0.0,13.39,8367.466069000024
2020-12-01,충북,0.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,783.7893239999971,0.0,514.004,0.0,2.54,0.0,49.907,1408.540323999997
2020-12-01,충남,0.0,18228.058,0.0,469.87,3713.45,0.0,63.92,346.33,1949.92885500002,2.0,32.829,0.0,348.33,0.0,9.28,25163.995855000023
2020-12-01,전북,0.0,695.3689999999999,0.0,7.000000000000002,718.4000000000001,600.0,6.06,0.0,2636.41645299987,79.5,80.03699999999999,0.0,69.703,0.0,74.695,4967.18045299987
2020-12-01,전남,5900.0,1481.1,0.0,21.689999999999984,2378.9,0.0,35.08,0.0,3361.737255999895,318.975,39.462,1.0,4.627,0.0,53.46999999999999,13596.041255999891
2020-12-01,경북,10000.0,156.1,0.0,18.5,361.6,1400.0,5.878,0.0,1768.774557999999,421.16,179.96499999999995,0.0,3.5,0.0,38.935,14354.412558000002
2020-12-01,경남,0.0,7240.0,0.0,27.15,0.0,1300.0,2.715,0.0,985.5092439999974,48.586,141.469,0.0,14.926,0.0,4.723,9765.078243999997
2020-12-01,제주,0.0,0.0,0.0,233.135,333.734,0.0,0.0,0.0,405.3495150000007,294.6994,0.8164,0.5,357.139,0.0,19.2,1644.5733150000003
2020-12-01,세종,0.0,0.0,0.0,0.0,530.441,0.0,5.28,0.0,49.083255000000015,0.0,2.31,0.0,5.0,0.0,3.25,595.364255
2020-11-01,서울,0.0,0.0,0.0,0.0,802.346,0.0,67.8,0.0,40.45566100000003,0.0,0.316,0.0,6.865,0.0,27.950000000000003,945.732661
2020-11-01,부산,4550.0,19.0,0.0,0.0,1845.836,0.0,37.6,0.0,110.14186600000002,9.758,0.01,0.0,6.69,0.0,33.9,6612.935866
2020-11-01,대구,0.0,72.9,0.0,43.5,370.7000000000001,0.0,1.197,0.0,80.41888200000002,0.0,3.56,0.0,4.5,0.0,9.9,586.675882
