발전원,지역구분,시도구분,개수,용량,지역개수,지역용량,연도
태양광,경기도,고양시 일산동구,14,2495.32,1689.0,154402.04,2021
태양광,경기도,고양시 일산서구,8,698.2,1689.0,154402.04,2021
태양광,경기도,광명시,0,0.0,0.0,0.0,2021
태양광,경기도,광주시,42,2729.1,1689.0,154402.04,2021
태양광,경기도,구리시,0,0.0,0.0,0.0,2021
태양광,경기도,군포시,0,0.0,0.0,0.0,2021
태양광,경기도,김포시,92,6199.7,1689.0,154402.04,2021
태양광,경기도,남양주시,28,2797.6,1689.0,154402.04,2021
태양광,경기도,동두천시,0,0.0,0.0,0.0,2021
태양광,경기도,부천시 원미구,0,0.0,0.0,0.0,2021
태양광,경기도,성남시 분당구,0,0.0,0.0,0.0,2021
태양광,경기도,수원시 권선구,9,414.9,1689.0,154402.04,2021
태양광,경기도,수원시 영통구,0,0.0,0.0,0.0,2021
태양광,경기도,수원시 장안구,0,0.0,0.0,0.0,2021
태양광,경기도,수원시 팔달구,0,0.0,0.0,0.0,2021
태양광,경기도,시흥시,38,3897.7,1689.0,154402.04,2021
태양광,경기도,안산시 단원구,27,2967.03,1689.0,154402.04,2021
태양광,경기도,안산시 상록구,0,0.0,0.0,0.0,2021
태양광,경기도,안성시,219,18673.72,1689.0,154402.04,2021
태양광,경기도,안양시 동안구,0,0.0,0.0,0.0,2021
태양광,경기도,양주시,56,4288.38,1689.0,154402.04,2021
태양광,경기도,양평군,58,3610.4,1689.0,154402.04,2021
태양광,경기도,여주시,106,9682.39,1689.0,154402.04,2021
태양광,경기도,연천군,176,20335.81,1689.0,154402.04,2021
태양광,경기도,오산시,0,0.0,0.0,0.0,2021
태양광,경기도,용인시 기흥구,5,461.0,1689.0,154402.04,2021
태양광,경기도,용인시 처인구,48,4020.04,1689.0,154402.04,2021
태양광,경기도,의왕시,0,0.0,0.0,0.0,2021
태양광,경기도,이천시,97,10036.58,1689.0,154402.04,2021
태양광,경기도,파주시,112,8350.25,1689.0,154402.04,2021
태양광,경기도,평택시,99,8531.93,1689.0,154402.04,2021
태양광,경기도,포천시,137,14932.67,1689.0,154402.04,2021
태양광,경기도,하남시,9,1126.0,1689.0,154402.04,2021
태양광,경기도,화성시,270,23665.82,1689.0,154402.04,2021
태양광,경상남도,거제시,30,923.17,1761.0,161148.91,2021
태양광,경상남도,거창군,162,18778.03,1761.0,161148.91,2021
태양광,경상남도,고성군,60,5116.79,1761.0,161148.91,2021
태양광,경상남도,김해시,90,11131.05,1761.0,161148.91,2021
태양광,경상남도,남해군,116,4455.55,1761.0,161148.91,2021
태양광,경상남도,밀양시,135,10317.81,1761.0,161148.91,2021
태양광,경상남도,사천시,100,9554.67,1761.0,161148.91,2021
태양광,경상남도,산청군,95,4378.17,1761.0,161148.91,2021
태양광,경상남도,양산시,22,3153.23,1761.0,161148.91,2021
태양광,경상남도,의령군,60,13011.43,1761.0,161148.91,2021
태양광,경상남도,진주시,142,10755.14,1761.0,161148.91,2021
태양광,경상남도,창녕군,54,6836.77,1761.0,161148.91,2021
태양광,경상남도,창원시 마산합포구,13,1113.24,1761.0,161148.91,2021
태양광,경상남도,창원시 마산회원구,8,360.19,1761.0,161148.91,2021
태양광,경상남도,창원시 성산구,8,1158.4,1761.0,161148.91,2021
태양광,경상남도,창원시 의창구,16,747.33,1761.0,161148.91,2021
태양광,경상남도,창원시 진해구,0,0.0,0.0,0.0,2021
태양광,경상남도,통영시,11,331.12,1761.0,161148.91,2021
태양광,경상남도,하동군,172,13599.06,1761.0,161148.91,2021
태양광,경상남도,함안군,88,8424.86,1761.0,161148.91,2021
태양광,경상남도,함양군,141,11172.6,1761.0,161148.91,2021
태양광,경상남도,합천군,238,25830.3,1761.0,161148.91,2021
태양광,경상북도,경산시,186,15119.62,4575.0,501348.06,2021
태양광,경상북도,경주시,227,22687.63,4575.0,501348.06,2021
태양광,경상북도,고령군,90,6858.84,4575.0,501348.06,2021
태양광,경상북도,구미시,237,24117.54,4575.0,501348.06,2021
태양광,경상북도,김천시,362,32070.12,4575.0,501348.06,2021
태양광,경상북도,문경시,193,17891.62,4575.0,501348.06,2021
태양광,경상북도,봉화군,237,40139.19,4575.0,501348.06,2021
태양광,경상북도,상주시,409,49658.54,4575.0,501348.06,2021
태양광,경상북도,성주군,94,4230.18,4575.0,501348.06,2021
태양광,경상북도,안동시,575,56917.37,4575.0,501348.06,2021
태양광,경상북도,영덕군,220,25615.01,4575.0,501348.06,2021
태양광,경상북도,영양군,210,31501.24,4575.0,501348.06,2021
태양광,경상북도,영주시,198,21955.5,4575.0,501348.06,2021
태양광,경상북도,영천시,222,17441.0,4575.0,501348.06,2021
태양광,경상북도,예천군,306,33539.28,4575.0,501348.06,2021
태양광,경상북도,울진군,26,3466.11,4575.0,501348.06,2021
태양광,경상북도,의성군,343,60551.86,4575.0,501348.06,2021
태양광,경상북도,청도군,81,6160.11,4575.0,501348.06,2021
태양광,경상북도,청송군,74,5282.58,4575.0,501348.06,2021
태양광,경상북도,칠곡군,186,15874.73,4575.0,501348.06,2021
태양광,경상북도,포항시 남구,31,4815.07,4575.0,501348.06,2021
태양광,경상북도,포항시 북구,68,5454.92,4575.0,501348.06,2021
태양광,광주광역시,광산구,123,20751.33,197.0,26522.77,2021
태양광,광주광역시,남구,5,238.28,197.0,26522.77,2021
태양광,광주광역시,동구,0,0.0,0.0,0.0,2021
태양광,광주광역시,북구,45,3621.16,197.0,26522.77,2021
태양광,광주광역시,서구,24,1912.0,197.0,26522.77,2021
태양광,대구광역시,군위군,148,25949.49,350.0,41203.51,2021
태양광,대구광역시,남구,0,0.0,0.0,0.0,2021
태양광,대구광역시,달서구,36,2096.51,350.0,41203.51,2021
태양광,대구광역시,달성군,82,7075.99,350.0,41203.51,2021
태양광,대구광역시,동구,21,1527.84,350.0,41203.51,2021
태양광,대구광역시,북구,34,3331.84,350.0,41203.51,2021
태양광,대구광역시,서구,24,1036.7,350.0,41203.51,2021
태양광,대구광역시,수성구,5,185.14,350.0,41203.51,2021
태양광,대구광역시,중구,0,0.0,0.0,0.0,2021
태양광,대전광역시,대덕구,27,2138.4,68.0,5049.76,2021
태양광,대전광역시,동구,9,644.82,68.0,5049.76,2021
태양광,대전광역시,서구,15,609.22,68.0,5049.76,2021
태양광,대전광역시,유성구,12,1526.7,68.0,5049.76,2021
태양광,대전광역시,중구,5,130.62,68.0,5049.76,2021
태양광,부산광역시,강서구,47,8809.08,75.0,11556.68,2021
태양광,부산광역시,금정구,8,776.0,75.0,11556.68,2021
태양광,부산광역시,기장군,20,1971.6,75.0,11556.68,2021
태양광,부산광역시,남구,0,0.0,0.0,0.0,2021
태양광,부산광역시,동래구,0,0.0,0.0,0.0,2021
태양광,부산광역시,부산진구,0,0.0,0.0,0.0,2021
태양광,부산광역시,북구,0,0.0,0.0,0.0,2021
태양광,부산광역시,사상구,0,0.0,0.0,0.0,2021
태양광,부산광역시,사하구,0,0.0,0.0,0.0,2021
태양광,부산광역시,수영구,0,0.0,0.0,0.0,2021
태양광,부산광역시,연제구,0,0.0,0.0,0.0,2021
태양광,부산광역시,해운대구,0,0.0,0.0,0.0,2021
태양광,서울특별시,강남구,0,0.0,0.0,0.0,2021
태양광,서울특별시,강동구,0,0.0,0.0,0.0,2021
태양광,서울특별시,강북구,0,0.0,0.0,0.0,2021
태양광,서울특별시,강서구,0,0.0,0.0,0.0,2021
태양광,서울특별시,관악구,0,0.0,0.0,0.0,2021
태양광,서울특별시,광진구,0,0.0,0.0,0.0,2021
태양광,서울특별시,금천구,0,0.0,0.0,0.0,2021
태양광,서울특별시,노원구,0,0.0,0.0,0.0,2021
태양광,서울특별시,도봉구,0,0.0,0.0,0.0,2021
태양광,서울특별시,동대문구,0,0.0,0.0,0.0,2021
태양광,서울특별시,동작구,0,0.0,0.0,0.0,2021
태양광,서울특별시,서초구,6,967.0,6.0,967.0,2021
태양광,서울특별시,성북구,0,0.0,0.0,0.0,2021
태양광,서울특별시,송파구,0,0.0,0.0,0.0,2021
태양광,서울특별시,영등포구,0,0.0,0.0,0.0,2021
태양광,서울특별시,은평구,0,0.0,0.0,0.0,2021
태양광,서울특별시,종로구,0,0.0,0.0,0.0,2021
태양광,서울특별시,중구,0,0.0,0.0,0.0,2021
태양광,서울특별시,중랑구,0,0.0,0.0,0.0,2021
태양광,세종특별자치시,0,58,3880.81,58.0,3880.81,2021
태양광,울산광역시,남구,0,0.0,0.0,0.0,2021
태양광,울산광역시,동구,0,0.0,0.0,0.0,2021
태양광,울산광역시,북구,22,1976.64,82.0,6863.89,2021
태양광,울산광역시,울주군,60,4887.25,82.0,6863.89,2021
태양광,울산광역시,중구,0,0.0,0.0,0.0,2021
태양광,인천광역시,강화군,27,886.81,53.0,2918.63,2021
태양광,인천광역시,남동구,6,240.0,53.0,2918.63,2021
태양광,인천광역시,미추홀구,0,0.0,0.0,0.0,2021
태양광,인천광역시,부평구,0,0.0,0.0,0.0,2021
태양광,인천광역시,서구,14,1129.82,53.0,2918.63,2021
태양광,인천광역시,연수구,0,0.0,0.0,0.0,2021
태양광,인천광역시,옹진군,0,0.0,0.0,0.0,2021
태양광,인천광역시,중구,6,662.0,53.0,2918.63,2021
태양광,전라남도,강진군,124,17138.96,2672.0,363064.93,2021
태양광,전라남도,고흥군,84,12878.31,2672.0,363064.93,2021
태양광,전라남도,곡성군,46,4080.21,2672.0,363064.93,2021
태양광,전라남도,광양시,94,14556.61,2672.0,363064.93,2021
태양광,전라남도,구례군,19,956.27,2672.0,363064.93,2021
태양광,전라남도,나주시,413,48894.82,2672.0,363064.93,2021
태양광,전라남도,담양군,35,1631.46,2672.0,363064.93,2021
태양광,전라남도,목포시,67,8067.09,2672.0,363064.93,2021
태양광,전라남도,무안군,45,6587.91,2672.0,363064.93,2021
태양광,전라남도,보성군,100,16707.52,2672.0,363064.93,2021
태양광,전라남도,순천시,251,40045.55,2672.0,363064.93,2021
태양광,전라남도,신안군,52,11464.72,2672.0,363064.93,2021
태양광,전라남도,여수시,109,12776.61,2672.0,363064.93,2021
태양광,전라남도,영광군,67,10470.5,2672.0,363064.93,2021
태양광,전라남도,영암군,153,17968.57,2672.0,363064.93,2021
태양광,전라남도,완도군,15,950.14,2672.0,363064.93,2021
태양광,전라남도,장성군,120,10051.05,2672.0,363064.93,2021
태양광,전라남도,장흥군,143,21155.71,2672.0,363064.93,2021
태양광,전라남도,진도군,61,6554.26,2672.0,363064.93,2021
태양광,전라남도,함평군,51,10216.36,2672.0,363064.93,2021
태양광,전라남도,해남군,306,55695.34,2672.0,363064.93,2021
태양광,전라남도,화순군,317,34216.96,2672.0,363064.93,2021
태양광,전북특별자치도,고창군,539,74179.32,4158.0,456449.2,2021
태양광,전북특별자치도,군산시,373,34023.41,4158.0,456449.2,2021
태양광,전북특별자치도,김제시,441,47049.24,4158.0,456449.2,2021
태양광,전북특별자치도,남원시,419,61061.56,4158.0,456449.2,2021
태양광,전북특별자치도,무주군,77,5885.62,4158.0,456449.2,2021
태양광,전북특별자치도,부안군,162,19555.24,4158.0,456449.2,2021
태양광,전북특별자치도,순창군,41,3323.01,4158.0,456449.2,2021
태양광,전북특별자치도,완주군,362,35179.66,4158.0,456449.2,2021
태양광,전북특별자치도,익산시,443,43302.93,4158.0,456449.2,2021
태양광,전북특별자치도,임실군,151,19110.78,4158.0,456449.2,2021
태양광,전북특별자치도,장수군,222,23345.62,4158.0,456449.2,2021
태양광,전북특별자치도,전주시 덕진구,75,4620.27,4158.0,456449.2,2021
태양광,전북특별자치도,전주시 완산구,27,1568.72,4158.0,456449.2,2021
태양광,전북특별자치도,정읍시,554,59931.18,4158.0,456449.2,2021
태양광,전북특별자치도,진안군,272,24312.64,4158.0,456449.2,2021
태양광,제주특별자치도,서귀포시,86,25337.63,214.0,45307.21,2021
태양광,제주특별자치도,제주시,128,19969.58,214.0,45307.21,2021
태양광,충청남도,계룡시,0,0.0,0.0,0.0,2021
태양광,충청남도,공주시,334,30172.72,3098.0,272245.1,2021
태양광,충청남도,금산군,295,25464.48,3098.0,272245.1,2021
태양광,충청남도,논산시,320,29331.28,3098.0,272245.1,2021
태양광,충청남도,당진시,218,17725.93,3098.0,272245.1,2021
태양광,충청남도,보령시,181,11652.94,3098.0,272245.1,2021
태양광,충청남도,부여군,162,16347.94,3098.0,272245.1,2021
태양광,충청남도,서산시,229,29050.41,3098.0,272245.1,2021
태양광,충청남도,서천군,260,20038.91,3098.0,272245.1,2021
태양광,충청남도,아산시,207,15210.56,3098.0,272245.1,2021
태양광,충청남도,예산군,190,14799.04,3098.0,272245.1,2021
태양광,충청남도,천안시 동남구,147,12350.68,3098.0,272245.1,2021
태양광,충청남도,천안시 서북구,99,7896.47,3098.0,272245.1,2021
태양광,충청남도,청양군,102,8078.49,3098.0,272245.1,2021
태양광,충청남도,태안군,203,23394.04,3098.0,272245.1,2021
태양광,충청남도,홍성군,151,10731.21,3098.0,272245.1,2021
태양광,충청북도,괴산군,204,13192.09,1720.0,138272.89,2021
태양광,충청북도,단양군,49,6770.23,1720.0,138272.89,2021
태양광,충청북도,보은군,201,16819.76,1720.0,138272.89,2021
태양광,충청북도,영동군,122,7483.35,1720.0,138272.89,2021
태양광,충청북도,옥천군,158,13007.45,1720.0,138272.89,2021
태양광,충청북도,음성군,245,28521.92,1720.0,138272.89,2021
태양광,충청북도,제천시,115,5327.86,1720.0,138272.89,2021
태양광,충청북도,증평군,24,1855.53,1720.0,138272.89,2021
태양광,충청북도,진천군,120,9939.36,1720.0,138272.89,2021
태양광,충청북도,청주시 상당구,67,3430.71,1720.0,138272.89,2021
태양광,충청북도,청주시 서원구,30,1197.05,1720.0,138272.89,2021
태양광,충청북도,청주시 청원구,172,15595.68,1720.0,138272.89,2021
태양광,충청북도,청주시 흥덕구,53,3996.95,1720.0,138272.89,2021
태양광,충청북도,충주시,160,11134.95,1720.0,138272.89,2021
소수력,강원특별자치도,화천군,0,0.0,0.0,0.0,2021
소수력,전라남도,완도군,0,0.0,0.0,0.0,2021
연료전지,광주광역시,북구,0,0.0,0.0,0.0,2021
연료전지,대구광역시,달서구,0,0.0,0.0,0.0,2021
연료전지,대전광역시,대덕구,0,0.0,0.0,0.0,2021
연료전지,서울특별시,금천구,0,0.0,0.0,0.0,2021
바이오에너지,경기도,이천시,0,0.0,0.0,0.0,2021
매립지가스(LFG),전라남도,목포시,0,0.0,0.0,0.0,2021
조력,전라남도,진도군,0,0.0,0.0,0.0,2021
바이오에너지,충청남도,청양군,0,0.0,0.0,0.0,2021
태양광,강원특별자치도,강릉시,85,11032.61,1460.0,183755.41,2020
태양광,강원특별자치도,고성군,89,9564.34,1460.0,183755.41,2020
태양광,강원특별자치도,동해시,7,604.68,1460.0,183755.41,2020
태양광,강원특별자치도,삼척시,59,13547.14,1460.0,183755.41,2020
태양광,강원특별자치도,속초시,0,0.0,0.0,0.0,2020
태양광,강원특별자치도,양구군,141,17080.31,1460.0,183755.41,2020
태양광,강원특별자치도,양양군,10,1854.17,1460.0,183755.41,2020
태양광,강원특별자치도,영월군,54,7556.3,1460.0,183755.41,2020
태양광,강원특별자치도,원주시,134,14423.05,1460.0,183755.41,2020
태양광,강원특별자치도,인제군,154,15675.65,1460.0,183755.41,2020
태양광,강원특별자치도,정선군,58,10544.59,1460.0,183755.41,2020
태양광,강원특별자치도,철원군,150,16929.95,1460.0,183755.41,2020
태양광,강원특별자치도,춘천시,56,4285.1,1460.0,183755.41,2020
태양광,강원특별자치도,태백시,6,1424.76,1460.0,183755.41,2020
태양광,강원특별자치도,평창군,110,24617.5,1460.0,183755.41,2020
태양광,강원특별자치도,홍천군,208,18557.84,1460.0,183755.41,2020
태양광,강원특별자치도,화천군,88,9765.03,1460.0,183755.41,2020
태양광,강원특별자치도,횡성군,51,6292.39,1460.0,183755.41,2020
태양광,경기도,가평군,45,3277.01,1814.0,171930.46,2020
태양광,경기도,고양시 덕양구,15,516.4,1814.0,171930.46,2020
태양광,경기도,고양시 일산동구,24,1241.41,1814.0,171930.46,2020
태양광,경기도,고양시 일산서구,12,1542.53,1814.0,171930.46,2020
태양광,경기도,광명시,5,253.0,1814.0,171930.46,2020
태양광,경기도,광주시,49,3769.62,1814.0,171930.46,2020
태양광,경기도,구리시,0,0.0,0.0,0.0,2020
태양광,경기도,군포시,0,0.0,0.0,0.0,2020
태양광,경기도,김포시,93,7443.33,1814.0,171930.46,2020
태양광,경기도,남양주시,24,1731.64,1814.0,171930.46,2020
태양광,경기도,동두천시,6,1118.47,1814.0,171930.46,2020
태양광,경기도,부천시 소사구,0,0.0,0.0,0.0,2020
태양광,경기도,부천시 오정구,0,0.0,0.0,0.0,2020
태양광,경기도,부천시 원미구,0,0.0,0.0,0.0,2020
태양광,경기도,성남시 분당구,0,0.0,0.0,0.0,2020
태양광,경기도,성남시 수정구,0,0.0,0.0,0.0,2020
태양광,경기도,성남시 중원구,0,0.0,0.0,0.0,2020
태양광,경기도,수원시 권선구,8,305.08,1814.0,171930.46,2020
태양광,경기도,수원시 영통구,0,0.0,0.0,0.0,2020
태양광,경기도,수원시 장안구,0,0.0,0.0,0.0,2020
태양광,경기도,수원시 팔달구,0,0.0,0.0,0.0,2020
태양광,경기도,시흥시,32,2975.68,1814.0,171930.46,2020
태양광,경기도,안산시 단원구,15,1459.33,1814.0,171930.46,2020
태양광,경기도,안산시 상록구,8,603.4,1814.0,171930.46,2020
태양광,경기도,안성시,236,23734.93,1814.0,171930.46,2020
태양광,경기도,안양시 동안구,0,0.0,0.0,0.0,2020
태양광,경기도,양주시,48,3176.51,1814.0,171930.46,2020
태양광,경기도,양평군,58,3240.78,1814.0,171930.46,2020
태양광,경기도,여주시,139,19169.27,1814.0,171930.46,2020
태양광,경기도,연천군,132,15584.4,1814.0,171930.46,2020
태양광,경기도,오산시,12,961.35,1814.0,171930.46,2020
태양광,경기도,용인시 기흥구,0,0.0,0.0,0.0,2020
태양광,경기도,용인시 처인구,43,3440.17,1814.0,171930.46,2020
태양광,경기도,의왕시,0,0.0,0.0,0.0,2020
태양광,경기도,의정부시,0,0.0,0.0,0.0,2020
태양광,경기도,이천시,129,16567.22,1814.0,171930.46,2020
태양광,경기도,파주시,125,8616.75,1814.0,171930.46,2020
태양광,경기도,평택시,93,8382.31,1814.0,171930.46,2020
태양광,경기도,포천시,119,12234.07,1814.0,171930.46,2020
태양광,경기도,하남시,10,886.84,1814.0,171930.46,2020
태양광,경기도,화성시,334,29698.96,1814.0,171930.46,2020
태양광,경상남도,거제시,25,2248.11,1732.0,195475.11,2020
태양광,경상남도,거창군,160,19204.62,1732.0,195475.11,2020
태양광,경상남도,고성군,42,3045.56,1732.0,195475.11,2020
태양광,경상남도,김해시,63,5055.97,1732.0,195475.11,2020
태양광,경상남도,남해군,117,7809.45,1732.0,195475.11,2020
태양광,경상남도,밀양시,128,9684.45,1732.0,195475.11,2020
태양광,경상남도,사천시,76,7770.26,1732.0,195475.11,2020
태양광,경상남도,산청군,116,16004.58,1732.0,195475.11,2020
태양광,경상남도,양산시,27,1212.25,1732.0,195475.11,2020
태양광,경상남도,의령군,37,3042.66,1732.0,195475.11,2020
태양광,경상남도,진주시,112,9185.89,1732.0,195475.11,2020
태양광,경상남도,창녕군,96,12039.83,1732.0,195475.11,2020
태양광,경상남도,창원시 마산합포구,16,1079.74,1732.0,195475.11,2020
태양광,경상남도,창원시 마산회원구,14,1465.84,1732.0,195475.11,2020
태양광,경상남도,창원시 성산구,0,0.0,0.0,0.0,2020
태양광,경상남도,창원시 의창구,28,2786.91,1732.0,195475.11,2020
태양광,경상남도,창원시 진해구,0,0.0,0.0,0.0,2020
태양광,경상남도,통영시,13,1533.68,1732.0,195475.11,2020
태양광,경상남도,하동군,255,40346.56,1732.0,195475.11,2020
태양광,경상남도,함안군,69,7011.24,1732.0,195475.11,2020
태양광,경상남도,함양군,86,12736.12,1732.0,195475.11,2020
태양광,경상남도,합천군,252,32211.39,1732.0,195475.11,2020
태양광,경상북도,경산시,149,13434.73,3526.0,389746.86,2020
태양광,경상북도,경주시,163,16672.78,3526.0,389746.86,2020
태양광,경상북도,고령군,56,4799.82,3526.0,389746.86,2020
태양광,경상북도,구미시,451,47376.33,3526.0,389746.86,2020
태양광,경상북도,김천시,315,34912.9,3526.0,389746.86,2020
태양광,경상북도,문경시,153,15308.36,3526.0,389746.86,2020
태양광,경상북도,봉화군,122,18609.0,3526.0,389746.86,2020
태양광,경상북도,상주시,334,44124.22,3526.0,389746.86,2020
태양광,경상북도,성주군,91,7288.72,3526.0,389746.86,2020
태양광,경상북도,안동시,239,25630.8,3526.0,389746.86,2020
태양광,경상북도,영덕군,125,23682.96,3526.0,389746.86,2020
태양광,경상북도,영양군,86,6969.83,3526.0,389746.86,2020
태양광,경상북도,영주시,240,27096.53,3526.0,389746.86,2020
태양광,경상북도,영천시,145,16680.67,3526.0,389746.86,2020
태양광,경상북도,예천군,296,32986.29,3526.0,389746.86,2020
태양광,경상북도,울진군,15,1027.47,3526.0,389746.86,2020
태양광,경상북도,의성군,207,26152.33,3526.0,389746.86,2020
태양광,경상북도,청도군,48,3248.6,3526.0,389746.86,2020
태양광,경상북도,청송군,96,7800.63,3526.0,389746.86,2020
태양광,경상북도,칠곡군,138,10545.36,3526.0,389746.86,2020
태양광,경상북도,포항시 남구,22,1065.3,3526.0,389746.86,2020
태양광,경상북도,포항시 북구,35,4333.23,3526.0,389746.86,2020
태양광,광주광역시,광산구,110,14203.28,207.0,17827.13,2020
태양광,광주광역시,남구,12,247.08,207.0,17827.13,2020
태양광,광주광역시,동구,0,0.0,0.0,0.0,2020
태양광,광주광역시,북구,54,2357.2,207.0,17827.13,2020
태양광,광주광역시,서구,31,1019.57,207.0,17827.13,2020
태양광,대구광역시,군위군,153,24286.57,313.0,37412.59,2020
태양광,대구광역시,남구,11,221.04,313.0,37412.59,2020
태양광,대구광역시,달서구,36,3734.57,313.0,37412.59,2020
태양광,대구광역시,달성군,51,5160.04,313.0,37412.59,2020
태양광,대구광역시,동구,25,1865.75,313.0,37412.59,2020
태양광,대구광역시,북구,29,1722.5,313.0,37412.59,2020
태양광,대구광역시,서구,8,422.12,313.0,37412.59,2020
태양광,대구광역시,수성구,0,0.0,0.0,0.0,2020
태양광,대구광역시,중구,0,0.0,0.0,0.0,2020
태양광,대전광역시,대덕구,17,725.0,71.0,2705.89,2020
태양광,대전광역시,동구,10,399.42,71.0,2705.89,2020
태양광,대전광역시,서구,22,704.6,71.0,2705.89,2020
태양광,대전광역시,유성구,17,748.37,71.0,2705.89,2020
태양광,대전광역시,중구,5,128.5,71.0,2705.89,2020
태양광,부산광역시,강서구,39,5299.89,67.0,6697.33,2020
태양광,부산광역시,금정구,5,153.71,67.0,6697.33,2020
태양광,부산광역시,기장군,10,603.53,67.0,6697.33,2020
태양광,부산광역시,동구,0,0.0,0.0,0.0,2020
태양광,부산광역시,동래구,0,0.0,0.0,0.0,2020
태양광,부산광역시,부산진구,0,0.0,0.0,0.0,2020
태양광,부산광역시,북구,0,0.0,0.0,0.0,2020
태양광,부산광역시,사상구,6,173.42,67.0,6697.33,2020
태양광,부산광역시,사하구,7,466.78,67.0,6697.33,2020
태양광,부산광역시,수영구,0,0.0,0.0,0.0,2020
태양광,부산광역시,연제구,0,0.0,0.0,0.0,2020
태양광,부산광역시,영도구,0,0.0,0.0,0.0,2020
태양광,부산광역시,중구,0,0.0,0.0,0.0,2020
태양광,부산광역시,해운대구,0,0.0,0.0,0.0,2020
태양광,서울특별시,강남구,0,0.0,0.0,0.0,2020
태양광,서울특별시,강동구,0,0.0,0.0,0.0,2020
태양광,서울특별시,강서구,0,0.0,0.0,0.0,2020
태양광,서울특별시,관악구,0,0.0,0.0,0.0,2020
태양광,서울특별시,광진구,0,0.0,0.0,0.0,2020
태양광,서울특별시,구로구,0,0.0,0.0,0.0,2020
태양광,서울특별시,금천구,0,0.0,0.0,0.0,2020
태양광,서울특별시,노원구,5,1221.24,27.0,2338.69,2020
태양광,서울특별시,도봉구,0,0.0,0.0,0.0,2020
태양광,서울특별시,동대문구,0,0.0,0.0,0.0,2020
태양광,서울특별시,동작구,0,0.0,0.0,0.0,2020
태양광,서울특별시,서대문구,0,0.0,0.0,0.0,2020
태양광,서울특별시,서초구,7,339.01,27.0,2338.69,2020
태양광,서울특별시,송파구,8,456.95,27.0,2338.69,2020
태양광,서울특별시,양천구,0,0.0,0.0,0.0,2020
태양광,서울특별시,영등포구,0,0.0,0.0,0.0,2020
태양광,서울특별시,용산구,0,0.0,0.0,0.0,2020
태양광,서울특별시,은평구,7,321.49,27.0,2338.69,2020
태양광,서울특별시,중랑구,0,0.0,0.0,0.0,2020
태양광,세종특별자치시,0,45,3002.11,45.0,3002.11,2020
태양광,울산광역시,남구,10,794.03,85.0,9906.0,2020
태양광,울산광역시,동구,0,0.0,0.0,0.0,2020
태양광,울산광역시,북구,13,1283.78,85.0,9906.0,2020
태양광,울산광역시,울주군,62,7828.19,85.0,9906.0,2020
태양광,울산광역시,중구,0,0.0,0.0,0.0,2020
태양광,인천광역시,강화군,33,756.0,68.0,3602.98,2020
태양광,인천광역시,계양구,5,260.38,68.0,3602.98,2020
태양광,인천광역시,남동구,7,502.0,68.0,3602.98,2020
태양광,인천광역시,동구,0,0.0,0.0,0.0,2020
태양광,인천광역시,미추홀구,0,0.0,0.0,0.0,2020
태양광,인천광역시,부평구,0,0.0,0.0,0.0,2020
태양광,인천광역시,서구,13,1624.6,68.0,3602.98,2020
태양광,인천광역시,연수구,0,0.0,0.0,0.0,2020
태양광,인천광역시,옹진군,0,0.0,0.0,0.0,2020
태양광,인천광역시,중구,10,460.0,68.0,3602.98,2020
태양광,전라남도,강진군,239,27110.89,4016.0,498900.78,2020
태양광,전라남도,고흥군,246,22860.86,4016.0,498900.78,2020
태양광,전라남도,곡성군,88,6595.69,4016.0,498900.78,2020
태양광,전라남도,광양시,156,18297.64,4016.0,498900.78,2020
태양광,전라남도,구례군,26,434.3,4016.0,498900.78,2020
태양광,전라남도,나주시,323,47311.98,4016.0,498900.78,2020
태양광,전라남도,담양군,66,3531.71,4016.0,498900.78,2020
태양광,전라남도,목포시,33,5170.67,4016.0,498900.78,2020
태양광,전라남도,무안군,313,29282.75,4016.0,498900.78,2020
태양광,전라남도,보성군,113,19354.22,4016.0,498900.78,2020
태양광,전라남도,순천시,333,38232.78,4016.0,498900.78,2020
태양광,전라남도,신안군,57,21079.48,4016.0,498900.78,2020
태양광,전라남도,여수시,168,16162.74,4016.0,498900.78,2020
태양광,전라남도,영광군,109,7742.16,4016.0,498900.78,2020
태양광,전라남도,영암군,532,81490.24,4016.0,498900.78,2020
태양광,전라남도,완도군,37,2011.65,4016.0,498900.78,2020
태양광,전라남도,장성군,142,14544.68,4016.0,498900.78,2020
태양광,전라남도,장흥군,148,16165.89,4016.0,498900.78,2020
태양광,전라남도,진도군,247,30527.7,4016.0,498900.78,2020
태양광,전라남도,함평군,90,11907.22,4016.0,498900.78,2020
태양광,전라남도,해남군,356,52858.63,4016.0,498900.78,2020
태양광,전라남도,화순군,194,26226.9,4016.0,498900.78,2020
태양광,전북특별자치도,고창군,216,21648.07,6361.0,706104.64,2020
태양광,전북특별자치도,군산시,377,44347.25,6361.0,706104.64,2020
태양광,전북특별자치도,김제시,724,81014.83,6361.0,706104.64,2020
태양광,전북특별자치도,남원시,824,103260.59,6361.0,706104.64,2020
태양광,전북특별자치도,무주군,111,9254.18,6361.0,706104.64,2020
태양광,전북특별자치도,부안군,372,34233.92,6361.0,706104.64,2020
태양광,전북특별자치도,순창군,150,13208.35,6361.0,706104.64,2020
태양광,전북특별자치도,완주군,386,38650.88,6361.0,706104.64,2020
태양광,전북특별자치도,익산시,868,96518.13,6361.0,706104.64,2020
